order_id,order_date,customer_id,cust_type,channel,region,category,product,qty,unit_price,revenue
INV-71475,2025-11-20,C1408,regular,TikTok Shop,Jabodetabek,Fashion,Dress Casual,1,225000,225000
INV-70764,2025-11-20,C1215,loyal,Tokopedia,Jabodetabek,Elektronik,Earbuds TWS,4,265000,1060000
INV-70361,2025-11-20,C1099,occasional,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70654,2025-11-21,C1179,loyal,TikTok Shop,Jabodetabek,Elektronik,Smartwatch,2,450000,900000
INV-70879,2025-11-21,C1246,champion,TikTok Shop,Jawa Tengah,Rumah Tangga,Diffuser Aroma,2,195000,390000
INV-71393,2025-11-22,C1386,loyal,Tokopedia,Jabodetabek,Rumah Tangga,Organizer Laci,3,78000,234000
INV-71253,2025-11-22,C1352,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70341,2025-11-22,C1093,champion,Tokopedia,Jawa Tengah,Fashion,Celana Chino,2,195000,390000
INV-70628,2025-11-22,C1171,regular,Shopee,Jawa Barat,Rumah Tangga,Karpet Bulu,2,240000,480000
INV-71426,2025-11-22,C1393,regular,TikTok Shop,Lainnya,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70821,2025-11-22,C1232,onetime,Shopee,Jawa Tengah,Elektronik,Webcam HD,1,210000,210000
INV-70235,2025-11-23,C1066,loyal,Shopee,Sumatera,Rumah Tangga,Diffuser Aroma,4,195000,780000
INV-70534,2025-11-24,C1147,regular,TikTok Shop,Jawa Timur,Fashion,Celana Chino,3,195000,585000
INV-71190,2025-11-24,C1335,regular,Shopee,Jawa Barat,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70968,2025-11-24,C1276,onetime,Shopee,Jawa Tengah,Fashion,Kemeja Linen,4,185000,740000
INV-71189,2025-11-24,C1334,champion,Offline Store,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71251,2025-11-24,C1352,loyal,Offline Store,Sumatera,Elektronik,Webcam HD,1,210000,210000
INV-70120,2025-11-25,C1038,champion,Shopee,Jawa Barat,Elektronik,Earbuds TWS,3,265000,795000
INV-70599,2025-11-25,C1161,champion,TikTok Shop,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70153,2025-11-26,C1045,regular,Shopee,Jabodetabek,Rumah Tangga,Organizer Laci,2,78000,156000
INV-71143,2025-11-26,C1323,regular,Offline Store,Lainnya,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71320,2025-11-26,C1364,champion,Offline Store,Jawa Timur,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70571,2025-11-26,C1156,champion,Tokopedia,Jabodetabek,Makanan,Granola 500g,2,92000,184000
INV-71448,2025-11-26,C1400,regular,TikTok Shop,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70895,2025-11-27,C1252,regular,Tokopedia,Jawa Barat,Kecantikan,Sunscreen SPF50,2,98000,196000
INV-70285,2025-11-27,C1080,regular,Tokopedia,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70624,2025-11-27,C1170,champion,Tokopedia,Lainnya,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70623,2025-11-27,C1170,champion,TikTok Shop,Jawa Barat,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70137,2025-11-27,C1039,loyal,Shopee,Jabodetabek,Elektronik,Webcam HD,1,210000,210000
INV-70695,2025-11-27,C1193,loyal,Offline Store,Jabodetabek,Fashion,Dress Casual,1,225000,225000
INV-70998,2025-12-01,C1287,champion,TikTok Shop,Jabodetabek,Fashion,Dress Casual,3,225000,675000
INV-71207,2025-12-01,C1343,regular,Shopee,Lainnya,Rumah Tangga,Organizer Laci,4,78000,312000
INV-70165,2025-12-01,C1049,champion,Shopee,Jawa Timur,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70946,2025-12-01,C1268,regular,Tokopedia,Jawa Barat,Rumah Tangga,Diffuser Aroma,4,195000,780000
INV-70551,2025-12-02,C1151,regular,Shopee,Jawa Timur,Elektronik,Earbuds TWS,4,265000,1060000
INV-70104,2025-12-02,C1029,champion,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70948,2025-12-02,C1268,regular,Shopee,Sumatera,Elektronik,Smartwatch,4,450000,1800000
INV-71048,2025-12-02,C1296,loyal,TikTok Shop,Jabodetabek,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70595,2025-12-03,C1161,champion,Shopee,Jabodetabek,Rumah Tangga,Karpet Bulu,2,240000,480000
INV-71078,2025-12-03,C1302,champion,Shopee,Jabodetabek,Elektronik,Earbuds TWS,4,265000,1060000
INV-70103,2025-12-04,C1029,champion,Tokopedia,Jawa Tengah,Rumah Tangga,Diffuser Aroma,4,195000,780000
INV-70034,2025-12-04,C1008,regular,Offline Store,Sumatera,Makanan,Granola 500g,1,92000,92000
INV-70062,2025-12-04,C1017,loyal,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70567,2025-12-04,C1156,champion,Shopee,Jabodetabek,Rumah Tangga,Organizer Laci,1,78000,78000
INV-71277,2025-12-04,C1358,champion,Shopee,Lainnya,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70653,2025-12-04,C1179,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70390,2025-12-04,C1111,champion,Shopee,Sumatera,Elektronik,Smartwatch,1,450000,450000
INV-70264,2025-12-05,C1074,regular,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70286,2025-12-05,C1081,occasional,TikTok Shop,Jawa Barat,Rumah Tangga,Diffuser Aroma,1,195000,195000
INV-71526,2025-12-05,C1419,loyal,Shopee,Jawa Barat,Elektronik,Keyboard Mekanik,2,380000,760000
INV-70651,2025-12-05,C1178,regular,Tokopedia,Jawa Timur,Kecantikan,Masker Wajah (5s),4,55000,220000
INV-70485,2025-12-06,C1139,champion,Tokopedia,Jawa Barat,Kecantikan,Serum Vit C,1,145000,145000
INV-71387,2025-12-06,C1384,regular,TikTok Shop,Sumatera,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70828,2025-12-06,C1234,loyal,TikTok Shop,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70158,2025-12-07,C1048,occasional,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71352,2025-12-08,C1373,occasional,Tokopedia,Jabodetabek,Kecantikan,Masker Wajah (5s),4,55000,220000
INV-70314,2025-12-08,C1088,champion,Offline Store,Lainnya,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70229,2025-12-08,C1064,loyal,Offline Store,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-71112,2025-12-08,C1312,champion,Tokopedia,Jawa Timur,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-71223,2025-12-08,C1348,loyal,Offline Store,Sumatera,Makanan,Granola 500g,1,92000,92000
INV-70347,2025-12-09,C1093,champion,Offline Store,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-71547,2025-12-10,C1425,loyal,Shopee,Jawa Timur,Elektronik,Smartwatch,1,450000,450000
INV-70843,2025-12-10,C1237,champion,Offline Store,Lainnya,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70854,2025-12-10,C1240,loyal,Offline Store,Jabodetabek,Rumah Tangga,Organizer Laci,1,78000,78000
INV-70410,2025-12-10,C1113,loyal,Shopee,Jawa Tengah,Elektronik,Earbuds TWS,3,265000,795000
INV-71028,2025-12-10,C1292,regular,Offline Store,Sumatera,Makanan,Madu Hutan 250ml,4,110000,440000
INV-70440,2025-12-11,C1123,regular,Shopee,Jabodetabek,Makanan,Keripik Sehat,3,45000,135000
INV-70122,2025-12-11,C1038,champion,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70197,2025-12-12,C1056,loyal,Tokopedia,Jabodetabek,Elektronik,Earbuds TWS,4,265000,1060000
INV-71033,2025-12-13,C1294,loyal,Offline Store,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70047,2025-12-13,C1012,loyal,Shopee,Sumatera,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70144,2025-12-13,C1041,onetime,Tokopedia,Jabodetabek,Elektronik,Earbuds TWS,1,265000,265000
INV-70460,2025-12-13,C1131,occasional,TikTok Shop,Jawa Barat,Makanan,Madu Hutan 250ml,4,110000,440000
INV-71427,2025-12-13,C1393,regular,Tokopedia,Jawa Barat,Fashion,Kemeja Linen,2,185000,370000
INV-71449,2025-12-13,C1400,regular,TikTok Shop,Jawa Timur,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71342,2025-12-13,C1369,loyal,Shopee,Jabodetabek,Elektronik,Webcam HD,2,210000,420000
INV-71109,2025-12-14,C1310,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70324,2025-12-14,C1090,champion,Shopee,Jawa Barat,Kecantikan,Masker Wajah (5s),3,55000,165000
INV-71031,2025-12-14,C1293,occasional,Tokopedia,Jawa Timur,Rumah Tangga,Organizer Laci,2,78000,156000
INV-71235,2025-12-15,C1349,champion,Offline Store,Jawa Timur,Fashion,Kaos Premium,3,95000,285000
INV-71245,2025-12-15,C1351,loyal,Shopee,Jawa Timur,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71559,2025-12-15,C1428,loyal,Shopee,Jawa Tengah,Elektronik,Earbuds TWS,1,265000,265000
INV-71093,2025-12-15,C1306,loyal,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71163,2025-12-16,C1329,regular,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71228,2025-12-17,C1348,loyal,Tokopedia,Jawa Barat,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71164,2025-12-17,C1329,regular,TikTok Shop,Jawa Timur,Elektronik,Webcam HD,2,210000,420000
INV-71540,2025-12-18,C1424,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70896,2025-12-18,C1252,regular,Offline Store,Lainnya,Rumah Tangga,Diffuser Aroma,4,195000,780000
INV-70673,2025-12-18,C1184,loyal,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-71015,2025-12-18,C1289,occasional,Offline Store,Lainnya,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71484,2025-12-18,C1409,loyal,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71376,2025-12-19,C1380,onetime,Tokopedia,Jabodetabek,Makanan,Granola 500g,1,92000,92000
INV-70140,2025-12-19,C1039,loyal,TikTok Shop,Jabodetabek,Makanan,Granola 500g,2,92000,184000
INV-71014,2025-12-19,C1288,regular,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70585,2025-12-19,C1159,regular,Shopee,Jabodetabek,Elektronik,Earbuds TWS,1,265000,265000
INV-70492,2025-12-19,C1139,champion,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70739,2025-12-19,C1207,loyal,TikTok Shop,Sumatera,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70010,2025-12-20,C1002,loyal,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70636,2025-12-20,C1173,loyal,Shopee,Jabodetabek,Fashion,Dress Casual,2,225000,450000
INV-70039,2025-12-20,C1009,occasional,Shopee,Lainnya,Fashion,Kaos Premium,2,95000,190000
INV-70415,2025-12-20,C1115,onetime,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71246,2025-12-20,C1351,loyal,Offline Store,Lainnya,Elektronik,Webcam HD,1,210000,210000
INV-70871,2025-12-21,C1246,champion,Offline Store,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70748,2025-12-21,C1210,loyal,Shopee,Jabodetabek,Elektronik,Webcam HD,4,210000,840000
INV-70789,2025-12-22,C1222,loyal,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70309,2025-12-22,C1087,loyal,Tokopedia,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70305,2025-12-22,C1085,occasional,Shopee,Jabodetabek,Rumah Tangga,Organizer Laci,4,78000,312000
INV-70351,2025-12-22,C1095,regular,TikTok Shop,Jawa Barat,Makanan,Madu Hutan 250ml,4,110000,440000
INV-70683,2025-12-23,C1186,loyal,Offline Store,Jabodetabek,Rumah Tangga,Organizer Laci,2,78000,156000
INV-71202,2025-12-23,C1340,loyal,Shopee,Jabodetabek,Elektronik,Webcam HD,1,210000,210000
INV-70442,2025-12-24,C1125,regular,TikTok Shop,Jabodetabek,Elektronik,Power Bank 20K,1,185000,185000
INV-70271,2025-12-24,C1076,loyal,Shopee,Sumatera,Elektronik,Smartwatch,4,450000,1800000
INV-70491,2025-12-24,C1139,champion,TikTok Shop,Jabodetabek,Rumah Tangga,Organizer Laci,3,78000,234000
INV-71445,2025-12-25,C1399,onetime,TikTok Shop,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70354,2025-12-25,C1096,occasional,Offline Store,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-71557,2025-12-25,C1428,loyal,TikTok Shop,Jawa Barat,Fashion,Celana Chino,2,195000,390000
INV-70652,2025-12-25,C1179,loyal,Shopee,Jabodetabek,Elektronik,Power Bank 20K,2,185000,370000
INV-70627,2025-12-26,C1171,regular,Offline Store,Jawa Tengah,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70602,2025-12-26,C1161,champion,Tokopedia,Jawa Tengah,Elektronik,Webcam HD,2,210000,420000
INV-70989,2025-12-26,C1285,loyal,Tokopedia,Jabodetabek,Makanan,Madu Hutan 250ml,1,110000,110000
INV-71545,2025-12-27,C1425,loyal,Tokopedia,Jawa Timur,Fashion,Kemeja Linen,1,185000,185000
INV-70435,2025-12-27,C1123,regular,Tokopedia,Jawa Barat,Rumah Tangga,Diffuser Aroma,1,195000,195000
INV-70915,2025-12-27,C1258,regular,TikTok Shop,Sumatera,Elektronik,Smartwatch,1,450000,450000
INV-70211,2025-12-27,C1060,loyal,Offline Store,Sumatera,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70267,2025-12-27,C1075,occasional,Tokopedia,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70858,2025-12-27,C1240,loyal,Shopee,Sumatera,Fashion,Celana Chino,1,195000,195000
INV-70395,2025-12-27,C1111,champion,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70965,2026-01-02,C1274,regular,Tokopedia,Sumatera,Elektronik,Smartwatch,4,450000,1800000
INV-71072,2026-01-02,C1302,champion,TikTok Shop,Jabodetabek,Elektronik,Power Bank 20K,2,185000,370000
INV-70302,2026-01-02,C1085,occasional,Tokopedia,Jabodetabek,Rumah Tangga,Organizer Laci,1,78000,78000
INV-70938,2026-01-03,C1264,occasional,Tokopedia,Sumatera,Fashion,Kemeja Linen,1,185000,185000
INV-70554,2026-01-03,C1152,regular,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70674,2026-01-03,C1184,loyal,Tokopedia,Jawa Timur,Rumah Tangga,Karpet Bulu,1,240000,240000
INV-70716,2026-01-04,C1199,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-71363,2026-01-06,C1377,champion,Shopee,Sumatera,Elektronik,Earbuds TWS,2,265000,530000
INV-70369,2026-01-06,C1103,occasional,TikTok Shop,Jawa Timur,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70213,2026-01-07,C1060,loyal,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70804,2026-01-07,C1225,regular,TikTok Shop,Jabodetabek,Makanan,Granola 500g,1,92000,92000
INV-70557,2026-01-07,C1153,loyal,TikTok Shop,Jawa Timur,Makanan,Granola 500g,3,92000,276000
INV-70237,2026-01-07,C1067,occasional,Offline Store,Jawa Timur,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70864,2026-01-07,C1244,regular,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),4,55000,220000
INV-70696,2026-01-08,C1193,loyal,TikTok Shop,Jawa Barat,Makanan,Granola 500g,3,92000,276000
INV-71451,2026-01-08,C1401,occasional,Tokopedia,Jabodetabek,Elektronik,Smartwatch,1,450000,450000
INV-71097,2026-01-09,C1307,onetime,TikTok Shop,Jawa Barat,Kecantikan,Masker Wajah (5s),3,55000,165000
INV-70275,2026-01-09,C1077,regular,Offline Store,Sumatera,Fashion,Kemeja Linen,3,185000,555000
INV-70949,2026-01-09,C1268,regular,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71195,2026-01-10,C1336,regular,Shopee,Sumatera,Rumah Tangga,Organizer Laci,1,78000,78000
INV-70954,2026-01-10,C1271,regular,TikTok Shop,Sumatera,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70964,2026-01-12,C1274,regular,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70555,2026-01-12,C1153,loyal,Offline Store,Jawa Timur,Elektronik,Webcam HD,4,210000,840000
INV-70823,2026-01-13,C1233,regular,Shopee,Jawa Tengah,Elektronik,Webcam HD,1,210000,210000
INV-71479,2026-01-13,C1409,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71260,2026-01-13,C1357,onetime,Shopee,Jabodetabek,Fashion,Dress Casual,4,225000,900000
INV-71082,2026-01-13,C1305,champion,Shopee,Sumatera,Kecantikan,Masker Wajah (5s),4,55000,220000
INV-71434,2026-01-13,C1394,loyal,Tokopedia,Sumatera,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70597,2026-01-15,C1161,champion,Tokopedia,Jawa Barat,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71168,2026-01-15,C1330,regular,Shopee,Sumatera,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71560,2026-01-15,C1428,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71346,2026-01-15,C1371,regular,TikTok Shop,Jawa Tengah,Makanan,Keripik Sehat,4,45000,180000
INV-70893,2026-01-16,C1250,regular,Offline Store,Jawa Tengah,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70413,2026-01-16,C1114,occasional,Tokopedia,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71416,2026-01-16,C1392,loyal,Shopee,Jawa Tengah,Elektronik,Earbuds TWS,1,265000,265000
INV-71318,2026-01-17,C1364,champion,TikTok Shop,Jabodetabek,Kecantikan,Masker Wajah (5s),3,55000,165000
INV-70123,2026-01-17,C1038,champion,Shopee,Jabodetabek,Fashion,Kaos Premium,1,95000,95000
INV-70283,2026-01-17,C1080,regular,TikTok Shop,Sumatera,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70246,2026-01-18,C1070,regular,Shopee,Jabodetabek,Fashion,Dress Casual,1,225000,225000
INV-70713,2026-01-19,C1198,occasional,Offline Store,Jabodetabek,Elektronik,Keyboard Mekanik,1,380000,380000
INV-70398,2026-01-19,C1112,loyal,Shopee,Jawa Tengah,Kecantikan,Masker Wajah (5s),4,55000,220000
INV-70315,2026-01-19,C1088,champion,Tokopedia,Jabodetabek,Rumah Tangga,Organizer Laci,3,78000,234000
INV-70360,2026-01-19,C1099,occasional,TikTok Shop,Jabodetabek,Makanan,Teh Herbal (15s),3,58000,174000
INV-70643,2026-01-19,C1174,loyal,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71321,2026-01-20,C1364,champion,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71472,2026-01-20,C1406,regular,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71096,2026-01-20,C1306,loyal,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70155,2026-01-20,C1046,regular,Offline Store,Jawa Tengah,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70357,2026-01-21,C1097,regular,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70693,2026-01-21,C1192,regular,Shopee,Jawa Timur,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70297,2026-01-21,C1084,loyal,Tokopedia,Jabodetabek,Elektronik,Power Bank 20K,3,185000,555000
INV-70723,2026-01-21,C1201,regular,Offline Store,Jawa Barat,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70070,2026-01-22,C1021,loyal,Offline Store,Lainnya,Rumah Tangga,Diffuser Aroma,1,195000,195000
INV-71417,2026-01-22,C1392,loyal,Offline Store,Jawa Tengah,Rumah Tangga,Organizer Laci,2,78000,156000
INV-71116,2026-01-22,C1312,champion,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70318,2026-01-23,C1088,champion,Shopee,Sumatera,Rumah Tangga,Karpet Bulu,3,240000,720000
INV-70844,2026-01-23,C1237,champion,Shopee,Sumatera,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71381,2026-01-23,C1382,regular,Tokopedia,Jawa Tengah,Kecantikan,Masker Wajah (5s),3,55000,165000
INV-71009,2026-01-24,C1287,champion,Offline Store,Jawa Timur,Rumah Tangga,Organizer Laci,1,78000,78000
INV-71325,2026-01-24,C1365,regular,TikTok Shop,Sumatera,Rumah Tangga,Organizer Laci,1,78000,78000
INV-70192,2026-01-25,C1054,regular,TikTok Shop,Jawa Timur,Fashion,Celana Chino,1,195000,195000
INV-71209,2026-01-26,C1344,loyal,Shopee,Jawa Timur,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71297,2026-01-26,C1359,champion,TikTok Shop,Jawa Barat,Elektronik,Keyboard Mekanik,4,380000,1520000
INV-70295,2026-01-26,C1084,loyal,Shopee,Jawa Timur,Elektronik,Earbuds TWS,3,265000,795000
INV-70816,2026-01-26,C1231,loyal,TikTok Shop,Jabodetabek,Makanan,Teh Herbal (15s),1,58000,58000
INV-70921,2026-01-26,C1261,champion,Shopee,Sumatera,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71222,2026-01-27,C1348,loyal,TikTok Shop,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71165,2026-02-01,C1329,regular,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70809,2026-02-01,C1227,occasional,Offline Store,Jawa Tengah,Makanan,Granola 500g,2,92000,184000
INV-70920,2026-02-02,C1260,occasional,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70659,2026-02-02,C1179,loyal,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70127,2026-02-02,C1038,champion,TikTok Shop,Jawa Tengah,Elektronik,Power Bank 20K,3,185000,555000
INV-70303,2026-02-03,C1085,occasional,TikTok Shop,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70195,2026-02-03,C1056,loyal,Shopee,Jawa Barat,Elektronik,Webcam HD,3,210000,630000
INV-71215,2026-02-03,C1346,regular,Shopee,Jabodetabek,Elektronik,Earbuds TWS,2,265000,530000
INV-70216,2026-02-04,C1060,loyal,TikTok Shop,Jawa Barat,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70743,2026-02-05,C1207,loyal,TikTok Shop,Sumatera,Makanan,Madu Hutan 250ml,2,110000,220000
INV-70340,2026-02-05,C1093,champion,Tokopedia,Jabodetabek,Elektronik,Keyboard Mekanik,2,380000,760000
INV-70657,2026-02-05,C1179,loyal,TikTok Shop,Sumatera,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-71199,2026-02-06,C1338,regular,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70785,2026-02-08,C1221,regular,Tokopedia,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71359,2026-02-08,C1376,onetime,Offline Store,Jabodetabek,Elektronik,Power Bank 20K,2,185000,370000
INV-70073,2026-02-08,C1022,onetime,TikTok Shop,Jawa Tengah,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70806,2026-02-08,C1226,occasional,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71055,2026-02-09,C1299,occasional,Tokopedia,Sumatera,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70418,2026-02-09,C1117,regular,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70118,2026-02-10,C1038,champion,TikTok Shop,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71411,2026-02-10,C1389,regular,Tokopedia,Jawa Timur,Elektronik,Power Bank 20K,1,185000,185000
INV-71507,2026-02-10,C1413,occasional,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-71382,2026-02-10,C1383,loyal,TikTok Shop,Jabodetabek,Rumah Tangga,Organizer Laci,4,78000,312000
INV-70645,2026-02-11,C1175,occasional,TikTok Shop,Jawa Timur,Elektronik,Power Bank 20K,3,185000,555000
INV-71499,2026-02-11,C1412,champion,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70007,2026-02-12,C1002,loyal,TikTok Shop,Lainnya,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70188,2026-02-13,C1053,regular,Tokopedia,Jawa Barat,Makanan,Teh Herbal (15s),1,58000,58000
INV-71365,2026-02-14,C1377,champion,Shopee,Jawa Barat,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70420,2026-02-14,C1117,regular,TikTok Shop,Jawa Timur,Elektronik,Webcam HD,2,210000,420000
INV-71135,2026-02-15,C1322,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70802,2026-02-15,C1225,regular,Tokopedia,Jabodetabek,Elektronik,Smartwatch,1,450000,450000
INV-70252,2026-02-15,C1072,champion,TikTok Shop,Jawa Timur,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70350,2026-02-17,C1094,regular,Offline Store,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71555,2026-02-17,C1428,loyal,Offline Store,Jabodetabek,Elektronik,Webcam HD,1,210000,210000
INV-70045,2026-02-17,C1012,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71039,2026-02-17,C1295,regular,Tokopedia,Jabodetabek,Elektronik,Power Bank 20K,3,185000,555000
INV-71543,2026-02-18,C1425,loyal,Shopee,Jabodetabek,Elektronik,Smartwatch,1,450000,450000
INV-71091,2026-02-19,C1306,loyal,Shopee,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71470,2026-02-20,C1406,regular,Tokopedia,Jawa Tengah,Elektronik,Earbuds TWS,4,265000,1060000
INV-71086,2026-02-20,C1305,champion,Tokopedia,Jawa Barat,Fashion,Dress Casual,1,225000,225000
